src_ip,dst_ip,src_port,dst_port,protocol,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMean,BwdPktLenMean,FwdIATMean,BwdIATMean,FlowDuration,FlowByts/s,FlowPkts/s,Label
10.8.0.14,131.202.244.5,63848,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000758,403693.9313984168865435356201,2638.522427440633245382585752,voip
10.8.0.14,131.202.244.5,2703,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000745,367785.2348993288590604026846,2684.563758389261744966442953,voip
10.8.0.14,131.202.244.5,3251,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000741,412955.4655870445344129554656,2699.055330634278002699055331,voip
10.8.0.14,131.202.244.5,20384,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000825,332121.2121212121212121212121,2424.242424242424242424242424,voip
10.8.0.14,131.202.244.5,16866,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000831,368231.0469314079422382671480,2406.738868832731648616125150,voip
10.8.0.14,131.202.244.5,4711,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000633,432859.3996840442338072669826,3159.557661927330173775671406,voip
10.8.0.14,131.202.244.5,37413,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000664,460843.3734939759036144578313,3012.048192771084337349397590,voip
10.8.0.14,131.202.244.3,38053,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000754,618037.1352785145888594164456,2652.519893899204244031830239,voip
10.8.0.14,131.202.244.5,38053,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000695,440287.7697841726618705035971,2877.697841726618705035971223,voip
10.8.0.14,131.202.6.3,38053,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001960,237755.1020408163265306122449,1020.408163265306122448979592,voip
10.8.0.14,131.202.244.5,25573,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000796,384422.1105527638190954773869,2512.562814070351758793969849,voip
10.8.0.14,131.202.244.5,34945,53,UDP,1,1,61,220,61.0,220.0,0,0,0.000765,367320.2614379084967320261438,2614.379084967320261437908497,voip
10.8.0.14,216.58.219.227,46387,443,TCP,22,23,2162,5948,98.27272727272727,258.60869565217394,11.43373895238095238095238095,10.91401295454545454545454545,240.134474,33.77274351703454290365655703,0.1873950010193038755443335470,voip
10.8.0.14,131.202.244.5,10746,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000690,397101.4492753623188405797101,2898.550724637681159420289855,voip
10.8.0.14,131.202.244.5,38428,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000715,427972.0279720279720279720280,2797.202797202797202797202797,voip
10.8.0.14,131.202.244.5,41032,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000674,454005.9347181008902077151335,2967.359050445103857566765579,voip
10.8.0.14,131.202.244.5,40448,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000793,345523.3291298865069356872636,2522.068095838587641866330391,voip
10.8.0.14,131.202.244.5,35106,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000743,411843.8761776581426648721400,2691.790040376850605652759085,voip
10.8.0.14,131.202.244.5,27633,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000639,428794.9921752738654147104851,3129.890453834115805946791862,voip
10.8.0.14,131.202.244.5,11409,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000654,418960.2446483180428134556575,3058.103975535168195718654434,voip
10.8.0.14,131.202.244.5,62718,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000679,450662.7393225331369661266568,2945.508100147275405007363770,voip
10.8.0.14,131.202.244.5,60656,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000653,419601.8376722817764165390505,3062.787136294027565084226646,voip
10.8.0.14,131.202.244.5,46851,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000550,498181.8181818181818181818182,3636.363636363636363636363636,voip
10.8.0.14,131.202.244.5,22351,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000638,479623.8244514106583072100313,3134.796238244514106583072100,voip
10.8.0.14,131.202.244.5,62937,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000674,406528.1899109792284866468843,2967.359050445103857566765579,voip
10.8.0.14,131.202.244.5,5234,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000719,381084.8400556328233657858136,2781.641168289290681502086231,voip
10.8.0.14,131.202.244.5,24795,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000720,4.25E+5,2777.777777777777777777777778,voip
10.8.0.14,131.202.244.5,31316,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000752,364361.7021276595744680851064,2659.574468085106382978723404,voip
10.8.0.14,131.202.244.5,31509,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000885,345762.7118644067796610169492,2259.887005649717514124293785,voip
10.8.0.14,131.202.244.3,27651,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000773,561448.9003880983182406209573,2587.322121604139715394566624,voip
10.8.0.14,131.202.244.5,27651,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000634,432176.6561514195583596214511,3154.574132492113564668769716,voip
10.8.0.14,131.202.6.3,27651,53,UDP,1,1,61,373,61.0,373.0,0,0,0.041046,10573.50289918627880914096380,48.72581981191833552599522487,voip
10.8.0.14,131.202.244.5,11866,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000628,487261.1464968152866242038217,3184.713375796178343949044586,voip
10.8.0.14,131.202.244.5,49657,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000754,405835.5437665782493368700265,2652.519893899204244031830239,voip
10.8.0.14,131.202.244.5,36455,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000774,354005.1679586563307493540052,2583.979328165374677002583979,voip
10.8.0.14,131.202.244.5,58075,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000705,434042.5531914893617021276596,2836.879432624113475177304965,voip
10.8.0.14,131.202.244.5,61615,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000746,410187.6675603217158176943700,2680.965147453083109919571046,voip
10.8.0.14,131.202.244.5,34850,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000837,365591.3978494623655913978495,2389.486260454002389486260454,voip
10.8.0.14,131.202.244.5,37496,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000834,366906.4748201438848920863309,2398.081534772182254196642686,voip
10.8.0.14,131.202.244.3,46706,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000887,489289.7406989853438556933484,2254.791431792559188275084555,voip
10.8.0.14,131.202.244.5,46706,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000780,351282.0512820512820512820513,2564.102564102564102564102564,voip
10.8.0.14,131.202.6.3,46706,53,UDP,1,1,61,373,61.0,373.0,0,0,0.002014,215491.5590863952333664349553,993.0486593843098311817279047,voip
10.8.0.14,131.202.244.5,50215,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000762,401574.8031496062992125984252,2624.671916010498687664041995,voip
10.8.0.14,131.202.244.5,51939,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000709,386459.8025387870239774330042,2820.874471086036671368124118,voip
10.8.0.14,131.202.244.5,23978,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000638,429467.0846394984326018808777,3134.796238244514106583072100,voip
10.8.0.14,131.202.244.5,23584,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000661,462934.9470499243570347957640,3025.718608169440242057488654,voip
10.8.0.14,131.202.244.5,49375,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000646,424148.6068111455108359133127,3095.975232198142414860681115,voip
10.8.0.14,131.202.244.5,45008,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000790,346835.4430379746835443037975,2531.645569620253164556962025,voip
10.8.0.14,131.202.244.5,62271,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000804,380597.0149253731343283582090,2487.562189054726368159203980,voip
10.8.0.14,131.202.244.5,15219,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000746,367292.2252010723860589812332,2680.965147453083109919571046,voip
10.8.0.14,131.202.244.5,16737,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000671,408345.7526080476900149031297,2980.625931445603576751117735,voip
10.8.0.14,131.202.244.5,5518,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000687,445414.8471615720524017467249,2911.208151382823871906841339,voip
10.8.0.14,131.202.244.5,54039,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000661,414523.4493192133131618759455,3025.718608169440242057488654,voip
10.8.0.14,131.202.244.5,23762,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000722,423822.7146814404432132963989,2770.083102493074792243767313,voip
10.8.0.14,131.202.244.5,10889,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000684,447368.4210526315789473684211,2923.976608187134502923976608,voip
10.8.0.14,131.202.244.5,48898,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000685,4E+5,2919.708029197080291970802920,voip
10.8.0.14,131.202.244.5,58980,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000766,399477.8067885117493472584856,2610.966057441253263707571802,voip
10.8.0.14,131.202.244.5,60448,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000666,411411.4114114114114114114114,3003.003003003003003003003003,voip
10.8.0.14,131.202.244.5,63992,53,UDP,1,1,61,240,61.0,240.0,0,0,0.000731,411764.7058823529411764705882,2735.978112175102599179206566,voip
10.8.0.14,131.202.244.5,2469,53,UDP,1,1,61,240,61.0,240.0,0,0,0.000766,392950.3916449086161879895561,2610.966057441253263707571802,voip
10.8.0.14,216.58.219.229,53756,443,TCP,19,18,3976,2580,209.26315789473685,143.33333333333334,3.305276666666666666666666667,3.499803294117647058823529412,59.522891,110.1424996309403049660339919,0.6216095921819388779352131939,voip
10.8.0.14,131.202.244.5,3330,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000842,363420.4275534441805225653207,2375.296912114014251781472684,voip
10.8.0.14,131.202.244.5,33830,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000670,456716.4179104477611940298507,2985.074626865671641791044776,voip
10.8.0.14,131.202.244.3,62450,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000808,537128.7128712871287128712871,2475.247524752475247524752475,voip
10.8.0.14,131.202.244.5,62450,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000813,337023.3702337023370233702337,2460.024600246002460024600246,voip
10.8.0.14,131.202.6.3,62450,53,UDP,1,1,61,373,61.0,373.0,0,0,0.001815,239118.4573002754820936639118,1101.928374655647382920110193,voip
10.8.0.14,131.202.244.3,8815,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000723,644536.6528354080221300138313,2766.251728907330567081604426,voip
10.8.0.14,131.202.244.3,61219,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000895,520670.3910614525139664804469,2234.636871508379888268156425,voip
10.8.0.14,131.202.244.3,17369,53,UDP,1,1,73,225,73.0,225.0,0,0,0.000708,420903.9548022598870056497175,2824.858757062146892655367232,voip
10.8.0.14,131.202.244.3,15363,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000939,462193.8232161874334398296060,2129.925452609158679446219382,voip
10.8.0.14,131.202.244.3,39136,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000976,477459.0163934426229508196721,2049.180327868852459016393443,voip
10.8.0.14,131.202.244.3,12377,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000812,534482.7586206896551724137931,2463.054187192118226600985222,voip
10.8.0.14,131.202.244.3,47639,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000807,537794.2998760842627013630731,2478.314745972738537794299876,voip
10.8.0.14,131.202.244.3,25614,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000741,628879.8920377867746288798920,2699.055330634278002699055331,voip
10.8.0.14,131.202.244.3,29444,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000768,565104.1666666666666666666667,2604.166666666666666666666667,voip
10.8.0.14,131.202.244.3,27373,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000788,550761.4213197969543147208122,2538.071065989847715736040609,voip
10.8.0.14,131.202.244.3,41104,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000735,634013.6054421768707482993197,2721.088435374149659863945578,voip
10.8.0.14,131.202.244.3,10907,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000737,588873.8127544097693351424695,2713.704206241519674355495251,voip
10.8.0.14,131.202.244.3,13848,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000782,554987.2122762148337595907928,2557.544757033248081841432225,voip
10.8.0.14,131.202.244.3,20642,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000747,623828.6479250334672021419009,2677.376171352074966532797858,voip
10.8.0.14,131.202.244.3,35831,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000687,678311.4992721979621542940320,2911.208151382823871906841339,voip
10.8.0.14,131.202.244.3,55066,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000714,607843.1372549019607843137255,2801.120448179271708683473389,voip
10.8.0.14,131.202.244.3,53760,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000787,592121.9822109275730622617535,2541.296060991105463786531131,voip
10.8.0.14,131.202.244.3,6562,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000676,642011.8343195266272189349112,2958.579881656804733727810651,voip
10.8.0.14,131.202.244.3,27563,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000733,635743.5197817189631650750341,2728.512960436562073669849932,voip
10.8.0.14,131.202.244.3,13102,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000822,527980.5352798053527980535280,2433.090024330900243309002433,voip
10.8.0.14,131.202.244.3,2673,53,UDP,1,1,67,246,67.0,246.0,0,0,0.000789,396704.6894803548795944233207,2534.854245880861850443599493,voip
10.8.0.14,216.58.219.238,39964,443,TCP,21,26,5367,2878,255.57142857142858,110.6923076923077,3.70247175,2.96196576,74.075475,111.3053949367182593159206876,0.6344880002456953532866309666,voip
10.8.0.14,131.202.244.3,9353,53,UDP,1,1,67,246,67.0,246.0,0,0,0.000787,397712.8335451080050825921220,2541.296060991105463786531131,voip
10.8.0.14,131.202.244.3,24386,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000850,548235.2941176470588235294118,2352.941176470588235294117647,voip
10.8.0.14,131.202.244.5,24386,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000751,407456.7243675099866844207723,2663.115845539280958721704394,voip
10.8.0.14,131.202.6.3,24386,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001972,236308.3164300202839756592292,1014.198782961460446247464503,voip
10.8.0.14,131.202.244.5,47003,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000724,422651.9337016574585635359116,2762.430939226519337016574586,voip
10.8.0.14,173.194.123.110,53110,443,TCP,16,16,3861,1694,241.3125,105.875,3.9352454,3.935227133333333333333333333,59.054209,94.06611474552135648790080314,0.5418750084350465180221108372,voip
10.8.0.14,131.202.244.5,22553,53,UDP,1,1,61,234,61.0,234.0,0,0,0.000836,352870.8133971291866028708134,2392.344497607655502392344498,voip
10.8.0.14,131.202.244.5,16254,53,UDP,1,1,61,234,61.0,234.0,0,0,0.000793,372005.0441361916771752837327,2522.068095838587641866330391,voip
10.8.0.14,131.202.244.5,5360,53,UDP,1,1,67,246,67.0,246.0,0,0,0.000708,442090.3954802259887005649718,2824.858757062146892655367232,voip
10.8.0.14,131.202.244.5,28208,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000712,429775.2808988764044943820225,2808.988764044943820224719101,voip
10.8.0.14,131.202.244.5,16856,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000697,439024.3902439024390243902439,2869.440459110473457675753228,voip
10.8.0.14,131.202.244.5,59926,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000710,385915.4929577464788732394366,2816.901408450704225352112676,voip
10.8.0.14,131.202.244.5,43513,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000685,446715.3284671532846715328467,2919.708029197080291970802920,voip
10.8.0.14,131.202.244.5,18281,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000683,401171.3030746705710102489019,2928.257686676427525622254758,voip
10.8.0.14,131.202.244.5,41766,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000740,370270.2702702702702702702703,2702.702702702702702702702703,voip
10.8.0.14,131.202.244.5,14500,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000791,386852.0859671302149178255373,2528.445006321112515802781290,voip
10.8.0.14,131.202.244.5,27714,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000684,400584.7953216374269005847953,2923.976608187134502923976608,voip
10.8.0.14,131.202.244.5,3020,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000696,393678.1609195402298850574713,2873.563218390804597701149425,voip
10.8.0.14,131.202.244.5,48547,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000730,419178.0821917808219178082192,2739.726027397260273972602740,voip
10.8.0.14,131.202.244.5,60781,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000780,351282.0512820512820512820513,2564.102564102564102564102564,voip
10.8.0.14,131.202.244.5,38441,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000739,370771.3125845737483085250338,2706.359945872801082543978349,voip
10.8.0.14,131.202.244.5,17740,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000695,440287.7697841726618705035971,2877.697841726618705035971223,voip
10.8.0.14,131.202.244.5,32757,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000750,4.08E+5,2666.666666666666666666666667,voip
10.8.0.14,131.202.244.5,55300,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000718,381615.5988857938718662952646,2785.515320334261838440111421,voip
10.8.0.14,131.202.244.3,18784,53,UDP,1,1,65,241,65.0,241.0,0,0,0.040861,7488.803504564254423533442647,48.94642813440689165708132449,voip
10.8.0.14,131.202.244.5,18784,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000786,389312.9770992366412213740458,2544.529262086513994910941476,voip
10.8.0.14,131.202.6.3,18784,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001917,243088.1585811163275952008346,1043.296817944705268648930621,voip
10.8.0.14,131.202.244.5,33919,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000698,392550.1432664756446991404011,2865.329512893982808022922636,voip
10.8.0.14,131.202.244.5,54813,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000695,440287.7697841726618705035971,2877.697841726618705035971223,voip
10.8.0.14,131.202.244.5,5291,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000744,368279.5698924731182795698925,2688.172043010752688172043011,voip
10.8.0.14,131.202.244.5,62602,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000882,346938.7755102040816326530612,2267.573696145124716553287982,voip
10.8.0.14,131.202.244.5,11471,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000772,396373.0569948186528497409326,2590.673575129533678756476684,voip
10.8.0.14,131.202.244.5,3436,53,UDP,1,1,61,213,61.0,213.0,0,0,0.040590,6750.431140675043114067504311,49.27322000492732200049273220,voip
10.8.0.14,131.202.244.5,35741,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000667,458770.6146926536731634182909,2998.500749625187406296851574,voip
10.8.0.14,131.202.244.5,2466,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000720,4.25E+5,2777.777777777777777777777778,voip
10.8.0.14,131.202.244.3,37314,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000864,502314.8148148148148148148148,2314.814814814814814814814815,voip
10.8.0.14,131.202.244.5,37314,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000731,374829.0013679890560875512996,2735.978112175102599179206566,voip
10.8.0.14,131.202.6.3,37314,53,UDP,1,1,61,373,61.0,373.0,0,0,0.001791,242322.7247347850362925739810,1116.694584031267448352875489,voip
10.8.0.14,131.202.244.5,40280,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000609,502463.0541871921182266009852,3284.072249589490968801313629,voip
10.8.0.14,131.202.244.5,61408,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000735,372789.1156462585034013605442,2721.088435374149659863945578,voip
10.8.0.14,131.202.244.5,37255,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000753,363877.8220451527224435590969,2656.042496679946879150066401,voip
10.8.0.14,131.202.244.5,16158,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000665,460150.3759398496240601503759,3007.518796992481203007518797,voip
10.8.0.14,131.202.244.5,52226,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000634,432176.6561514195583596214511,3154.574132492113564668769716,voip
10.8.0.14,131.202.244.5,29348,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000635,431496.0629921259842519685039,3149.606299212598425196850394,voip
10.8.0.14,131.202.244.5,62228,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000562,544483.9857651245551601423488,3558.718861209964412811387900,voip
10.8.0.14,131.202.244.5,31450,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000668,410179.6407185628742514970060,2994.011976047904191616766467,voip
10.8.0.14,131.202.244.5,13021,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000776,394329.8969072164948453608247,2577.319587628865979381443299,voip
10.8.0.14,131.202.244.5,21616,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000663,413273.0015082956259426847662,3016.591251885369532428355958,voip
10.8.0.14,131.202.244.5,25984,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000665,460150.3759398496240601503759,3007.518796992481203007518797,voip
10.8.0.14,131.202.244.5,65407,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000795,344654.0880503144654088050314,2515.723270440251572327044025,voip
10.8.0.14,131.202.244.5,48452,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000764,400523.5602094240837696335079,2617.801047120418848167539267,voip
10.8.0.14,131.202.244.5,64692,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000698,392550.1432664756446991404011,2865.329512893982808022922636,voip
10.8.0.14,131.202.244.5,59628,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000713,429172.5105189340813464235624,2805.049088359046283309957924,voip
10.8.0.14,131.202.244.5,31031,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000688,398255.8139534883720930232558,2906.976744186046511627906977,voip
10.8.0.14,131.202.244.5,7688,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000698,438395.4154727793696275071633,2865.329512893982808022922636,voip
10.8.0.14,131.202.244.5,7941,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000663,461538.4615384615384615384615,3016.591251885369532428355958,voip
10.8.0.14,131.202.244.3,33180,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000771,396887.1595330739299610894942,2594.033722438391699092088197,voip
10.8.0.14,131.202.244.5,33180,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000711,430379.7468354430379746835443,2812.939521800281293952180028,voip
10.8.0.14,131.202.6.3,33180,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001856,251077.5862068965517241379310,1077.586206896551724137931034,voip
10.8.0.14,131.202.244.5,27627,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000706,433427.7620396600566572237960,2832.861189801699716713881020,voip
10.8.0.14,131.202.244.5,30392,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000764,358638.7434554973821989528796,2617.801047120418848167539267,voip
10.8.0.14,131.202.244.5,4787,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000668,458083.8323353293413173652695,2994.011976047904191616766467,voip
10.8.0.14,131.202.244.5,37199,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000708,387005.6497175141242937853107,2824.858757062146892655367232,voip
10.8.0.14,131.202.244.5,13672,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000663,413273.0015082956259426847662,3016.591251885369532428355958,voip
10.8.0.14,131.202.244.5,1890,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000679,450662.7393225331369661266568,2945.508100147275405007363770,voip
10.8.0.14,131.202.244.5,7408,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000673,407132.2436849925705794947994,2971.768202080237741456166419,voip
10.8.0.14,131.202.244.5,33107,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000641,427457.0982839313572542901716,3120.124804992199687987519501,voip
10.8.0.14,131.202.244.5,37229,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000647,472952.0865533230293663060278,3091.190108191653786707882535,voip
10.8.0.14,131.202.244.5,29628,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000793,345523.3291298865069356872636,2522.068095838587641866330391,voip
10.8.0.14,131.202.244.5,5827,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000714,428571.4285714285714285714286,2801.120448179271708683473389,voip
10.8.0.14,131.202.244.5,24391,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000856,320093.4579439252336448598131,2336.448598130841121495327103,voip
10.8.0.14,131.202.244.5,20408,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000857,357059.5099183197199533255543,2333.722287047841306884480747,voip
10.8.0.14,131.202.244.5,29480,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000794,345088.1612090680100755667506,2518.891687657430730478589421,voip
10.8.0.14,131.202.244.5,22509,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000796,384422.1105527638190954773869,2512.562814070351758793969849,voip
10.8.0.14,131.202.244.5,58497,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000684,400584.7953216374269005847953,2923.976608187134502923976608,voip
10.8.0.14,131.202.244.5,4996,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000718,426183.8440111420612813370474,2785.515320334261838440111421,voip
10.8.0.14,131.202.244.5,19463,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000700,391428.5714285714285714285714,2857.142857142857142857142857,voip
10.8.0.14,131.202.244.5,58635,53,UDP,1,1,61,240,61.0,240.0,0,0,0.044500,6764.044943820224719101123596,44.94382022471910112359550562,voip
10.8.0.14,131.202.244.5,25357,53,UDP,1,1,61,240,61.0,240.0,0,0,0.044420,6776.226924808644754615038271,45.02476361999099504727600180,voip
10.8.0.14,216.58.219.229,53759,443,TCP,19,18,3976,2504,209.26315789473685,139.11111111111111,3.258535277777777777777777778,3.450190764705882352941176471,58.679594,110.4302119063741306730922508,0.6305428766259016720531501973,voip
10.8.0.14,131.202.244.5,47879,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000837,365591.3978494623655913978495,2389.486260454002389486260454,voip
10.8.0.14,131.202.244.3,39435,53,UDP,2,2,126,614,63.0,307.0,109.634290,109.634463,109.635190,6.749657660099827436792876448,0.03648463600053960776644798080,voip
10.8.0.14,131.202.244.5,39435,53,UDP,2,2,126,454,63.0,227.0,109.634311,109.634423,109.635128,5.290275211791607521997876447,0.03648465663304556911722673412,voip
10.8.0.14,131.202.6.3,39435,53,UDP,2,2,126,774,63.0,387.0,109.634317,109.635525,109.637865,8.208842811742092934772124576,0.03648374582996485748787610923,voip
10.8.0.14,131.202.244.5,6096,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000680,402941.1764705882352941176471,2941.176470588235294117647059,voip
10.8.0.14,131.202.244.5,14308,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000620,493548.3870967741935483870968,3225.806451612903225806451613,voip
10.8.0.14,131.202.244.5,29503,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000662,462235.6495468277945619335347,3021.148036253776435045317221,voip
10.8.0.14,131.202.244.5,51391,53,UDP,1,1,73,225,73.0,225.0,0,0,0.000667,446776.6116941529235382308846,2998.500749625187406296851574,voip
10.8.0.14,131.202.244.5,56935,53,UDP,1,1,61,213,61.0,213.0,0,0,0.000732,374316.9398907103825136612022,2732.240437158469945355191257,voip
10.8.0.14,131.202.244.5,55708,53,UDP,1,1,65,241,65.0,241.0,0,0,0.000699,437768.2403433476394849785408,2861.230329041487839771101574,voip
